,contributions,centrality,location,totalCommitContributions,totalIssueContributions,totalPullRequestReviewContributions,totalRepositoriesWithContributedCommits,totalRepositoriesWithContributedIssues,member
bennofs,1,0.0,[],[],[],[],[],[],False
bennostein,11,0.0,Boulder,2,0,0,1,0,False
bennyguitar,75,0.0,"Irvine, CA",0,0,0,0,0,False
bennyhobart,1,0.0,[],[],[],[],[],[],False
benoitc,2,0.0,[],[],[],[],[],[],False
benpickles,1,0.0,[],[],[],[],[],[],False
benrnd,7,0.0002077771182929935,San Francisco,0,0,0,0,0,True
bensampaio,1,0.0,"Utrecht, Netherlands",0,2,0,0,2,False
bent,1,0.0,"Melbourne, Australia",0,0,0,0,0,False
bentorfs,1,0.0,[],[],[],[],[],[],False
benwei13,1474,0.0,"Menlo Park, CA",564,0,0,1,0,True
benweissmann,3,0.0,"Cambridge, MA",0,0,0,0,0,False
benwiley4000,1,0.0,"Montréal, Québec",0,0,0,0,0,False
benyl,38,2.178081562878835e-05,,0,0,0,0,0,False
benzguo,14,0.0,SF,0,0,0,0,0,False
berdario,4,0.0,,0,0,0,0,0,False
bergmark,1,0.0,"Stockholm, Sweden",0,0,0,0,0,False
berickson1,4,0.0,,0,0,0,0,0,False
berkerpeksag,2,0.0,[],[],[],[],[],[],False
bernard-lin,5,5.040744890640921e-05,,0,0,0,0,0,False
bernhard-herzog,1,0.0,[],[],[],[],[],[],False
berntm,34,0.00010283263043608611,"Trondheim, Norway",0,0,0,0,0,False
bertanari,1,0.0,,0,0,0,0,0,False
bertmaher,628,0.0005641504897704577,,0,0,0,0,0,False
bestander,225,0.0011827076211802857,"Seattle, USA",0,0,0,0,0,False
betalantz,2,0.0,Seattle,0,0,0,0,0,False
beugs,1,0.0,[],[],[],[],[],[],False
beyang,1,0.0,[],[],[],[],[],[],False
bfeher,54,0.0,Japan,0,0,0,0,0,False
bfgray3,1,0.0,Philadelphia,0,0,0,0,0,False
bg,1,0.0,[],[],[],[],[],[],False
bgamari,2014,1.726585039060374e-05,"Portsmouth, NH, United States",0,0,0,0,0,False
bganicky,1,0.0,"Prague, Czech republic",0,0,0,0,0,False
bgerhards,1,0.0,[],[],[],[],[],[],False
bgerrity,1,0.0,[],[],[],[],[],[],False
bgfb,5,0.0,[],[],[],[],[],[],False
bgirard,3,0.0009662113407183043,,0,4,1,0,1,False
bgold,3,4.291696434598834e-05,"San Francisco, CA",0,0,0,0,0,False
bgrainger,1,0.0,[],[],[],[],[],[],False
bguess10,1,0.0,,0,0,0,0,0,False
bgw,25,8.43593414691896e-05,"Redwood City, CA",0,0,0,0,0,False
bgwines,1,0.0,[],[],[],[],[],[],False
bh1xuw,1,0.0,[],[],[],[],[],[],False
bhageena,2,4.102737199164389e-05,Noida,0,0,0,0,0,False
bhamiltoncx,722,0.0009159590289385098,"Boulder, CO",0,0,0,0,0,False
bhamodi,15,0.0028300357542951483,"San Francisco, CA",0,0,0,0,0,True
bhaskarGyan,1,0.0,bengaluru,0,0,0,0,0,False
bhatvinay,64,0.0,[],[],[],[],[],[],False
bhosmer,155,0.0013001673590094236,,0,0,0,0,0,False
bhs,1,0.0,San Francisco,0,0,0,0,0,False
bhupendraparihar,1,0.0,"Bangalore, India",0,0,0,0,0,False
bhuvanchandra,23,0.0,Tokyo,0,0,0,0,0,False
bidhan-a,1,0.0,[],[],[],[],[],[],False
bigfootjon,205,0.001981398546622438,"Seattle, WA",114,0,3,18,0,True
bildungsroman,2,0.0,[],[],[],[],[],[],False
bilgeacun,1,0.0,[],[],[],[],[],[],False
billf,311,0.0,"San Francisco, CA",82,0,0,1,0,True
billfienberg,1,0.0,[],[],[],[],[],[],False
billschaller,1,0.0,"New York, NY",0,0,0,0,0,False
billynyh,17,0.0,[],[],[],[],[],[],False
bimbashrestha,30,0.0,[],[],[],[],[],[],False
binarylogic,1,0.0,[],[],[],[],[],[],False
binaryta,5,1.082477551424129e-05,Tokyo/Japan,0,0,0,0,0,False
binliu19,463,6.753682439610895e-05,MPK,84,0,0,1,0,True
binygal,3,0.0,"Jerusalem, Israel",0,0,0,0,0,False
birdsoup,36,0.0,,0,0,0,0,0,False
birfincankafein,2,0.0,[],[],[],[],[],[],False
birkir,1,0.0,[],[],[],[],[],[],False
bistory,1,0.0,Belgium,0,0,0,0,0,False
bitblender,1,0.0,[],[],[],[],[],[],False
bithree,84,3.702387941844144e-06,Menlo Park,43,0,0,2,0,True
bitonic,4,0.0,Europe,0,0,0,0,0,False
bitshadow,3,0.0,"Hamburg, Germany",0,0,0,0,0,False
bizzguy,2,0.0,Chicago,2,4,0,1,1,False
bjacobel,1,0.0,N.H.,0,0,0,0,0,False
bjeavons,1,0.0,sf,0,0,0,0,0,False
bjohn465,1,0.0,[],[],[],[],[],[],False
bjornmu,1760,0.00010283263043608611,"Trondheim, Norway",0,0,0,0,0,False
bkandasa,872,0.00010283263043608611,,0,0,0,0,0,False
bkarrer,1,0.0,[],[],[],[],[],[],False
bkcabral,24,1.0111331820960525e-05,,0,0,0,0,0,False
bket,15,0.0,[],[],[],[],[],[],False
bkook,12,0.0,"Seongnam, Korea",0,0,0,0,0,False
bkoray,47,9.737218437137215e-05,,33,0,0,11,0,False
bl00mber,14,0.0,,13,0,3,1,0,False
blablacio,2,0.0,,0,0,0,0,0,False
blackcatevil,1,0.0,Taiwan,0,0,0,0,0,False
blackgold9,15,0.0,"Redomnd, WA",0,0,0,0,0,False
blackm00n,10,0.0001937042616596274,[],[],[],[],[],[],False
blackredscarf,1,0.0,[],[],[],[],[],[],False
blainekasten,8,0.0005165785531525777,Lincoln NE,0,0,0,0,0,False
blaiprat,2,0.0,London,0,0,0,0,0,False
blakeembrey,1,0.0,,0,0,0,0,0,False
blakek,1,0.0,[],[],[],[],[],[],False
blakewatters,39,0.0001619398254854595,"San Francisco, CA",0,0,0,0,0,False
blanconet,1,0.0,San Francisco,0,0,0,0,0,False
blaudden,1980,0.00010283263043608611,,0,0,0,0,0,False
blavalla,38,0.0002496959771095474,,4,0,0,1,0,False
blcsntb,2,0.0002465289663212469,"Ho Chi Minh City, Vietnam",0,1,0,0,1,False
bleonard,1,0.0,[],[],[],[],[],[],False
bletham,356,5.3638351092946786e-05,,89,6,9,2,1,False
blezsan,1,0.0,,0,0,0,0,0,False
blitz137,1,0.0,[],[],[],[],[],[],False
bloodyowl,3,0.0,"Paris, France",2,1,0,1,1,False
blork,18,0.0,"Sheffield, UK",0,0,0,0,0,False
bluedaniel,4,0.0,London,0,0,0,0,0,False
bluerise,20,0.0,"Munich, Germany",0,0,0,0,0,False
blundell,1,0.0,UK,0,0,0,0,0,False
blurpy,16,0.0,,0,0,0,0,0,False
blzaugg,1,0.0,"Azusa, CA",0,0,0,0,0,False
bmalehorn,1,0.0,[],[],[],[],[],[],False
bmatheny,2,0.0,[],[],[],[],[],[],False
bmaurer,27,7.223655491803846e-05,"San Francisco, CA",0,0,0,0,0,False
bmdhacks,6,0.0,San Francisco,0,0,0,0,0,False
bmeck,1,0.0,"Austin, Texas",0,0,0,0,0,False
bmhaskar,1,0.0,Pune,0,0,0,0,0,False
bmillwood,2,0.0,[],[],[],[],[],[],False
bmuenzenmeyer,3,0.0,[],[],[],[],[],[],False
bmwiedemann,4,0.00033927105611101545,[],[],[],[],[],[],False
bnalls33,1,0.0,[],[],[],[],[],[],False
bnaveenkr,1,0.0,India,0,0,0,0,0,False
bneijt,1,0.0,[],[],[],[],[],[],False
bnelo12,101,0.0,"Edinburgh, United Kingdom",0,0,0,0,0,False
bnerbinavei,6,4.6408774451000115e-05,,0,0,0,0,0,False
bnewcomb,1,0.0,[],[],[],[],[],[],False
bnham,42,0.00018132018863177747,,0,0,0,0,0,False
bnickel,17,0.0,,0,0,0,0,0,False
bob-wilson,1,0.0,,0,0,0,0,0,False
bobeagan,3,0.0,"Tempe, AZ",0,0,0,0,0,False
bobenstein,178,0.0,,0,0,0,0,0,False
bobrik,1,0.0,[],[],[],[],[],[],False
bobyangyf,886,2.017603494671863e-05,,126,0,1,1,0,False
bobzhang,1,0.0,,0,18,1,0,1,False
bochen2014,1,0.0,"Sydney, Australia",0,0,0,0,0,False
bodnarbm,16,0.0,[],[],[],[],[],[],False
bodtoki,1,0.0,,0,0,0,0,0,False
boduan-coder,1,0.0,[],[],[],[],[],[],False
bogas04,3,0.0,Bengaluru,0,0,0,0,0,False
bogdansoare,1,0.0,[],[],[],[],[],[],False
bogiebro,6,0.0,"Cambridge, MA",0,0,0,0,0,False
bogo,3,0.0,[],[],[],[],[],[],False
bohanl,3,0.0,[],[],[],[],[],[],False
bohdan-shulha,1,0.0,[],[],[],[],[],[],False
bolah2009,6,0.0,[],[],[],[],[],[],False
bolasblack,1,0.0,[],[],[],[],[],[],False
boldfield,1,0.0,"Coupeville, WA",0,0,0,0,0,False
bolekk,21,0.0,[],[],[],[],[],[],False
bolinfest,913,0.0030687386478466974,,15,0,0,7,0,True
bondz,7,0.0002280956005965071,,1,0,1,1,0,False
booc0mtaco,1,0.0,"Redwood City, USA",1,0,0,1,0,False
boogles,1,0.0,[],[],[],[],[],[],False
bookman25,10,0.0,,0,0,0,0,0,False
booleanbetrayal,1,0.0,"Boulder, CO",0,0,0,0,0,False
bootstraponline,3,4.504590679396898e-05,,0,0,0,0,0,False
borisdamato,1,0.0,"London, UK",1,0,0,1,0,False
borsboom,1,0.0,"Mayne Island, unceded territory of the Coast Salish peoples",0,0,0,0,0,False
borut-t,26,0.0,"Ljubljana, Slovenia",0,0,0,0,0,False
boryas,186,0.0,,28,0,0,1,0,False
boryiingsu,1,0.0,[],[],[],[],[],[],False
borzunov,2,0.0,[],[],[],[],[],[],False
bos,14,0.0005618780572616446,,0,0,0,0,0,False
bosu,3,0.0,,0,0,0,0,0,False
bosung90,1,0.0,[],[],[],[],[],[],False
bothra90,1,0.0,[],[],[],[],[],[],False
bottledwalter,4,0.0,,0,0,0,0,0,False
boxme,161,0.0,[],[],[],[],[],[],False
boyney123,1,0.0,[],[],[],[],[],[],False
bpoplauschi,35,0.0,"Cluj-Napoca, Romania",0,0,0,0,0,False
bpot,2,0.0,[],[],[],[],[],[],False
bradchristensen,1,0.0,New Zealand,0,0,0,0,0,False
bradenhs,1,0.0,[],[],[],[],[],[],False
bradfordlemley,5,0.0,[],[],[],[],[],[],False
bradleyayers,1,0.0,[],[],[],[],[],[],False
bradzacher,1,0.0,"Menlo Park, California, USA",0,1,1,0,1,False
braedongough,1,0.0,[],[],[],[],[],[],False
braintreeps,17,0.0,"Chicago, IL",0,0,0,0,0,False
brakmic,1,0.0,[],[],[],[],[],[],False
brakmo,25,0.0,,0,0,0,0,0,False
brandonbloom,2,0.0,"Seattle, WA",0,0,0,0,0,False
brandones,1,0.0,[],[],[],[],[],[],False
brandonkal,1,0.0,,1,0,0,1,0,False
brandonkieft,8,5.672935859820607e-06,,1,0,0,1,0,False
brandonrninefive,1,0.0,United States,0,0,0,0,0,False
brandonwamboldt,8,0.0,"Halifax, Nova Scotia (Canada)",0,0,0,0,0,False
brapifra,1,0.0,London,1,1,1,1,1,False
bravit,2,0.0,[],[],[],[],[],[],False
bravo-kernel,3,0.0,[],[],[],[],[],[],False
brendankirby,2,0.0,[],[],[],[],[],[],False
brennan-daguilar,2,0.0,Canada,0,0,0,0,0,False
brenolimanxp,62,0.0,,0,0,0,0,0,False
brenopolanski,1,0.0,[],[],[],[],[],[],False
brentvatne,129,0.0005305849116801218,"Vancouver, Canada",9,0,5,1,0,False
brettcannon,1,0.0,"Vancouver, BC, Canada",0,0,0,0,0,False
brettwooldridge,12,0.0,[],[],[],[],[],[],False
brgl,36,0.0,France,0,0,0,0,0,False
brian-clariture,1,0.0,,0,0,0,0,0,False
brianantonelli,12,0.0,"Atlanta, GA",0,0,0,0,0,False
brianduff,35,0.0,[],[],[],[],[],[],False
brianhang,1,0.0,,0,0,0,0,0,False
brianhuffman,2,0.0,,0,0,0,0,0,False
brianjcoan,3,0.0,,0,0,0,0,0,False
brianjo,5,0.0,"Los Gatos, CA",5,0,0,1,0,True
briankung,2,0.0,Chicago,0,0,0,0,0,False
brianlmacdonald,1,0.0,,0,0,0,0,0,False
brianr,2,0.0,San Francisco,0,0,0,0,0,False
brianreavis,4,0.0,"Portland, OR",0,0,0,0,0,False
briantkelley,7,0.0,"Bellevue, WA",0,0,0,0,0,True
brianv0,1,0.0,[],[],[],[],[],[],False
brieb,2,0.0,"San Francisco, CA",0,0,0,0,0,False
brigand,6,0.0,Phoenix,0,0,0,0,0,False
brijeshb42,1,0.0,[],[],[],[],[],[],False
bringert,20,0.0,,0,0,0,0,0,False
bripkens,8,0.00010272486492372514,"Solingen, Germany",0,0,0,0,0,False
broerse,1,0.0,,0,0,0,0,0,False
brookemitchell,1,0.0,Auckland,0,0,0,0,0,False
brooksbp,1,0.0,[],[],[],[],[],[],False
brookslyrette,4,0.0,[],[],[],[],[],[],False
brosenfeld,2,2.6367757202868146e-07,,1,0,0,1,0,False
browniefed,3,0.0,"Portland, Oregon",0,0,0,0,0,False
brprice,6,0.0,,0,0,0,0,0,False
brtsai,3,0.0,,0,0,0,0,0,False
bruderstein,1,0.0,[],[],[],[],[],[],False
brunobar79,5,0.0,"Brooklyn, NY",2,0,0,1,0,False
brunokiafuka,1,0.0,[],[],[],[],[],[],False
brunolemos,17,0.0007121062123035656,"Sao Paulo, Brazil",1,0,0,1,0,False
brunomorishita,4,0.0,[],[],[],[],[],[],False
brunotavares,2,0.00011709528614451116,"Redwood City, CA",0,0,0,0,0,False
brunow,27,0.0,Belgium,0,0,0,0,0,False
brwong,1,0.0,[],[],[],[],[],[],False
bryanjenningz,1,0.0,[],[],[],[],[],[],False
bryanmojica,1,0.0,"San Francisco, CA",1,0,0,1,0,False
bryanodonoghue,85,0.0,Dublin Ireland,0,0,0,0,0,False
bryanrsmith,3,0.0,[],[],[],[],[],[],False
bryant1410,4,0.0002169886740779661,"Ann Arbor, MI, USA",0,0,0,0,0,False
bryceosterhaus,1,0.0,[],[],[],[],[],[],False
brynbellomy,50,0.0,NYC,0,0,0,0,0,False
brynedwards,1,0.0,"Dublin, Ireland",0,0,0,0,0,False
bryphe,4,0.0,"Seattle, WA",0,0,0,0,0,False
bs4eva,3,0.0,,0,0,0,0,0,False
bsansouci,9,0.0,SF,0,2,0,0,1,False
bsbarkur,4,0.0,[],[],[],[],[],[],False
bschlenk,1,0.0,"Detroit, MI",1,2,0,1,1,False
bschlinker,40,4.575003798609417e-05,,16,0,0,4,0,False
bschnack,1,0.0,[],[],[],[],[],[],False
bsdimp,1,0.0,[],[],[],[],[],[],False
bsklaroff,1,0.0,[],[],[],[],[],[],False
bsouthga,1,0.0,"Seattle, WA",0,0,0,0,0,False
bsoyluoglu,1,0.0,[],[],[],[],[],[],False
bspaulding,6,0.0,,0,0,0,0,0,False
bstocks101,2,0.0,,0,0,0,0,0,False
bsuh,3,0.0,"Berkeley, CA",0,0,0,0,0,False
bsyk,1,0.0,[],[],[],[],[],[],False
bthebaudeau,196,0.0,France,0,0,0,0,0,False
btholt,2,0.0,"Seattle, WA",0,0,0,0,0,False
bthood,3,1.3443032925073429e-05,[],[],[],[],[],[],False
btipling,1,0.0,,0,0,0,0,0,False
btmills,2,0.0,"Columbus, Ohio",0,0,0,0,0,False
btnwtn,1,0.0,[],[],[],[],[],[],False
buck-bot,1,0.0,,24,0,0,2,0,False
buddyspike,1,0.0,Sydney,0,0,0,0,0,False
bugok,28,2.178081562878835e-05,"Tel Aviv, Israel",0,0,0,0,0,True
buildbreakdo,1,0.0,[],[],[],[],[],[],False
bumbu,1,0.0,[],[],[],[],[],[],False
bunshar,2,0.0,[],[],[],[],[],[],False
burkeholland,1,0.0,[],[],[],[],[],[],False
burrrata,1,0.0,[],[],[],[],[],[],False
burtonli,9,0.0,[],[],[],[],[],[],False
butjar,24,9.737218437137215e-05,,8,2,0,4,2,False
bvaughn,1715,0.006447420662848841,"Richmond, va",205,18,266,3,2,False
bvego,1,0.0,[],[],[],[],[],[],False
bwaldvogel,1,0.0,"Bonn, Germany",1,0,0,1,0,False
bwann,7,1.3989909642692547e-06,"Fremont, CA",0,1,1,0,1,False
bwasti,3,0.0,[],[],[],[],[],[],False
bweggersen,1,0.0,[],[],[],[],[],[],False
bwiercinski,1,0.0,Poland,0,0,0,0,0,False
byCedric,1,0.0,Amsterdam,0,0,0,0,0,False
byorgey,1,0.0,[],[],[],[],[],[],False
byxorna,1,0.0,[],[],[],[],[],[],False
bzikarsky,5,0.0,"Bavaria, Germany",0,0,0,0,0,False
c-bata,1,0.0,[],[],[],[],[],[],False
c-ryan747,148,4.8615898957935985e-05,,48,0,2,2,0,False
c4milo,1,0.0,[],[],[],[],[],[],False
cHaLkdusT,2,0.0,[],[],[],[],[],[],False
cPlayIt,2,0.0,,0,0,0,0,0,False
caabernathy,30,0.0025152293915426476,,0,0,0,0,0,False
cabelitos,7,0.0,,0,0,0,0,0,False
cadedaniel,1,0.0,[],[],[],[],[],[],False
caiiiycuk,1,0.0,[],[],[],[],[],[],False
caiismyname,5,0.0,Sunnyvale,0,0,0,0,0,True
cakoose,4,0.0,,0,0,0,0,0,False
caldwell,1,0.0,[],[],[],[],[],[],False
calebd,14,0.0,California,0,0,0,0,0,False
calebharnell,1,0.0,[],[],[],[],[],[],False
calebmer,313,0.0017301093595057744,,0,1,0,0,1,False
calendee,1,0.0,[],[],[],[],[],[],False
calimarkus,126,0.0005866596445338576,SF,0,0,0,0,0,False
callenrain,12,1.3179477830531646e-05,,0,0,0,0,0,False
callumboddy,8,0.0,[],[],[],[],[],[],False
callumlocke,4,0.0,London,0,0,0,0,0,False
calris,194,0.0,"Newcastle, Australia",0,0,0,0,0,False
calweb,1,0.0,[],[],[],[],[],[],False
camabeh,1,0.0,[],[],[],[],[],[],False
cameronbourke,3,0.0,"Sydney, Australia",0,0,0,0,0,False
cameronhwhite,1,0.0,"Bowling Green, KY",0,0,0,0,0,False
camsong,8,0.0,"Hangzhou, China",0,0,0,0,0,False
candance,1,0.0,[],[],[],[],[],[],False
cangencer,1,0.0,[],[],[],[],[],[],False
cangoektas,1,0.0,[],[],[],[],[],[],False
cannona,2,0.00016120894238041899,,0,0,0,0,0,False
canute24,1,0.0,Mumbai,1,0,0,1,0,False
caojianfeng,1,0.0,[],[],[],[],[],[],False
caoyzh,6,0.0,[],[],[],[],[],[],False
capaj,2,0.0,"Brno, Czech republic",0,2,0,0,1,False
capickett,5,4.395783920326701e-06,"Seattle, WA",0,0,0,0,0,False
captbaritone,52,6.712837025943082e-05,"Alameda, CA",39,0,1,2,0,False
carefree0910,2,0.0,[],[],[],[],[],[],False
carenthomas,12,0.000678231552053924,"Berkeley, CA",0,0,0,0,0,False
caridy,1,0.0,"Miami, FL.",0,0,0,0,0,False
carlbunny,1,0.0,[],[],[],[],[],[],False
carlj,16,0.0,Wiesbaden,0,0,0,0,0,False
carljparker,173,0.0,[],[],[],[],[],[],False
carlo1138,1,0.0,San Francisco,0,0,0,0,0,False
carlohamalainen,1,0.0,Singapore,0,0,0,0,0,False
carlosrocha,2,0.00017269687688307265,"Chicago, IL",0,0,0,0,0,False
carlostome,5,0.0,,0,0,0,0,0,False
carlsagan21,1,0.0,Tokyo,0,0,0,0,0,False
carlverge,11,9.16215221942127e-06,"Redwood City, California",1,0,0,1,0,True
carolstran,5,0.0002465289663212469,Berlin,0,0,0,0,0,False
carpben,1,0.0,[],[],[],[],[],[],False
carsonip,2,0.0,[],[],[],[],[],[],False
carsonmcdonald,3,0.0,[],[],[],[],[],[],False
cartazio,6,0.0,"NYC, USA",0,0,0,0,0,False
carusogabriel,2,0.0,Amsterdam - NL,0,0,0,0,0,False
casassg,1,0.0,[],[],[],[],[],[],False
casconed,1,0.0,"Oakland, CA",1,1,0,1,1,False
casparrolfe,2,0.0,,0,0,0,0,0,False
cassidoo,1,0.0,[],[],[],[],[],[],False
catalinxyz,1,0.0,,0,0,0,0,0,False
catamorphism,86,0.0,"Oakland, CA",0,0,0,0,0,False
catchingash,3,0.0,[],[],[],[],[],[],False
causztic,1,0.0,[],[],[],[],[],[],False
cazador4,1,0.0,[],[],[],[],[],[],False
cbcoutinho,1,0.0,[],[],[],[],[],[],False
cbelsole,1,0.0,,0,0,0,0,0,False
cbeninati,1,0.0,[],[],[],[],[],[],False
cblappert,163,0.001389080358679006,"Seattle, WA",0,0,0,0,0,True
cboelsen,1,0.0,,0,0,0,0,0,False
cbotsikas,1,0.0,Germany / Greece,1,0,0,1,0,False
cbowesntu,1,0.0,[],[],[],[],[],[],False
cbpowell,35,0.0,,0,0,0,0,0,False
cbrevik,6,0.00015410898130431889,"Trondheim, Norway",0,0,0,0,0,False
cbrwizard,4,0.0,Earth,0,0,0,0,0,False
cburroughs,1,0.0,DC,0,0,0,0,0,False
ccatalfo,1,0.0,[],[],[],[],[],[],False
cchanxzy,1,0.0,[],[],[],[],[],[],False
ccheever,2,0.0001581603712161011,[],[],[],[],[],[],False
cchoux,1,0.0,,0,0,0,0,0,False
cclauss,9,7.784251771164744e-05,Switzerland,0,0,0,0,0,False
ccloli,1,0.0,[],[],[],[],[],[],False
ccoreilly,1,0.0,[],[],[],[],[],[],False
cdanielsen,1,0.0,[],[],[],[],[],[],False
cdeil,1,0.0,"Heidelberg, Germany",1,0,0,1,0,False
cdelahousse,1,0.0,"From Ottawa, Canada but lives in Seattle, USA",0,0,0,0,0,False
cdkamat,4,0.0,[],[],[],[],[],[],False
cdlewis,6,0.0,New York,0,0,0,0,0,False
cdown,4,5.039109546823021e-05,"London, England",0,0,0,0,0,False
cdriscol,1,0.0,[],[],[],[],[],[],False
cdsmith,1,0.0,[],[],[],[],[],[],False
cedricmessiant,1,0.0,[],[],[],[],[],[],False
cekkaewnumchai,136,0.0,,104,0,3,1,0,False
cemeyer,3,0.0,[],[],[],[],[],[],False
cenalulu,3,0.0,United States,0,0,0,0,0,True
cepem,1,0.0,[],[],[],[],[],[],False
cesarandreu,2,0.00011709528614451116,California,0,0,0,0,0,False
cesarvarela,1,0.0,[],[],[],[],[],[],False
cessationoftime,89,0.0,"Akron, OH",0,0,0,0,0,False
cezarywojcik,12,0.0,"San Francisco, CA",0,0,0,0,0,False
cgcai,12,0.0,"Redmond, WA",0,0,0,0,0,False
cgerke,3,0.0,Western Australia,0,0,0,0,0,False
cgestes,1,0.0,[],[],[],[],[],[],False
cgriego,1,0.0,"Dallas, TX",0,0,0,0,0,False
cgrushko,19,0.00019669445582794405,,11,0,0,1,0,False
chadaustin,306,0.0011043711435015375,Silicon Valley,138,0,0,14,0,True
chadfawcett,1,0.0,"Kamloops, BC",0,0,0,0,0,False
chadlavi,1,0.0,[],[],[],[],[],[],False
chaficnajjar,1,0.0,Lebanon,0,0,0,0,0,False
chaicko,1,0.0,"Sydney, Australia",0,0,0,0,0,False
chaiken,14,0.0,"Mountain View, CA USA",0,0,0,0,0,False
chakrihacker,1,0.0,Bangalore,1,0,0,1,0,False
chalet16,13,0.0,,0,0,0,0,0,False
challet,1,0.0,[],[],[],[],[],[],False
chalup,3,0.0,Kraków,0,0,0,0,0,False
chamons,1,0.0,[],[],[],[],[],[],False
championswimmer,1,0.0,[],[],[],[],[],[],False
chanbobby1,1,0.0,"San Francisco, CA",0,0,0,0,0,True
chancila,1,0.0,[],[],[],[],[],[],False
chandlerzuo,1,0.0,[],[],[],[],[],[],False
chandu0101,1,0.0,"Vijayawada,India",0,0,0,0,0,False
chantastic,2,0.0,"San Diego, CA",0,0,0,0,0,False
chantra,6,0.0004917483814234912,,0,0,0,0,0,False
chaoz2,1,0.0,[],[],[],[],[],[],False
charles-cooper,1,0.0,[],[],[],[],[],[],False
charles-salmon,1,0.0,[],[],[],[],[],[],False
charles-toller,1,0.0,[],[],[],[],[],[],False
charlesmunger,1,0.0,,0,0,0,0,0,False
charlieschwabacher,3,0.0,San Francisco Bay Area,0,0,0,0,0,False
charliesome,2,0.0,Naarm,0,0,0,0,0,False
charliewilco,1,0.0,[],[],[],[],[],[],False
charpeni,81,0.0004060761536707712,Canada,8,1,22,4,1,False
charrondev,1,0.0,[],[],[],[],[],[],False
chase,1,0.0,[],[],[],[],[],[],False
chatura-atapattu,25,0.0,[],[],[],[],[],[],False
chaytanyasinha,3,0.00013425060654646609,Bangalore,3,0,0,3,0,False
chbeer,12,0.0,"Münster, Germany",0,0,0,0,0,False
chedabob,1,0.0,,0,0,0,0,0,False
cheercroaker,2,0.0,[],[],[],[],[],[],False
cheng-chang,67,0.0,[],[],[],[],[],[],False
chenglou,701,0.0013181201412457819,California,0,2,0,0,1,False
chenguangshen,4,1.963417021550973e-05,"Mountain View, CA",1,0,0,1,0,True
chengyin,1,0.0,[],[],[],[],[],[],False
chentsulin,19,0.0008309585310226056,"Taipei, Taiwan",0,0,0,0,0,False
chenwuFB,1,0.0,[],[],[],[],[],[],False
chenxsan,4,0.0,,1,0,0,1,0,False
chenyou-fdu,3,0.0,[],[],[],[],[],[],False
cherouvim,1,0.0,[],[],[],[],[],[],False
chessai,5,0.0,,0,2,0,0,1,False
chethanmyntra,1,0.0,[],[],[],[],[],[],False
chetmancini,1,0.0,"New York, NY",0,0,0,0,0,False
chfast,3,0.0,[],[],[],[],[],[],False
chggr,1,0.0,[],[],[],[],[],[],False
chibatching,1,0.0,[],[],[],[],[],[],False
chicoxyzzy,33,0.0001139525143944657,,1,0,3,1,0,False
chikamichi,2,0.0,France,0,0,0,0,0,False
chikit,1,0.0,,0,0,0,0,0,False
chilcote,37,0.0,,14,0,1,1,0,False
chipturner,77,0.008003308547306062,"Seattle, WA",0,0,0,0,0,False
chirag-singhal,5,0.0,,6,0,1,1,0,False
chirag04,27,0.0,NY,0,0,1,0,0,False
chiraggshah,5,0.00015410898130431889,,1,0,0,1,0,False
chiragnagpal,1,0.0,[],[],[],[],[],[],False
chirgjn,1,0.0,"Bengaluru, India",0,0,0,0,0,False
chitrak7,7,0.0,IIT Kanpur,0,0,0,0,0,False
chleroy,54,0.0,,0,0,0,0,0,False
chmac,1,0.0,Berlin,0,0,0,0,0,False
chris-martin,22,0.0,Montana,0,0,0,0,0,False
chris-olszewski,2,0.0,[],[],[],[],[],[],False
chris-rock,2,0.0,"Berlin, Germany",2,7,1,1,1,False
chrisackermann,1,0.0,,0,0,0,0,0,False
chrisbenson32,1,0.0,California,1,0,0,1,0,True
chrisblizzard,1,0.0,"Santa Clara, CA",0,0,0,0,0,False
chrisblossom,3,0.0,"Santa Barbara, CA",0,0,0,0,0,False
chrisbolin,1,0.0,denver,0,0,0,0,0,False
chrisbujok,2,0.0,Poland,0,0,0,0,0,False
chrisdarroch,1,0.0,"Gdańsk, Poland",0,0,0,0,0,False
chrisdone,1,0.0,[],[],[],[],[],[],False
chrisdrackett,2,0.0,[],[],[],[],[],[],False
chrisgray,1,0.0,[],[],[],[],[],[],False
chrisjenx,1,0.0,"Denver, Remote",0,0,0,0,0,False
chrisjlee,1,0.0,"McKinney, Texas",0,0,0,0,0,False
chrislaughlin,1,0.0,[],[],[],[],[],[],False
chrislloyd,1,0.0,"Oakland, CA",0,0,0,0,0,False
chrislusf,1,0.0,[],[],[],[],[],[],False
chrismarcellino,1,0.0,,0,0,0,0,0,False
chrisp-fb,75,6.04534443393504e-05,,0,0,0,0,0,True
chrispix,13,0.0,San Francisco Bay Area,0,0,0,0,0,False
chrisregnier,2,0.0,[],[],[],[],[],[],False
chrisrlong,1,0.0,[],[],[],[],[],[],False
chrisself,1,0.0,[],[],[],[],[],[],False
chrissnyder,1,0.0,"Chicago, IL",0,0,0,0,0,False
christiaanb,13,1.726585039060374e-05,"Enschede, The Netherlands",0,0,0,0,0,False
christian-bromann,1,0.0,[],[],[],[],[],[],False
christianalfoni,3,0.00027306454247938623,Norway,2,0,0,1,0,False
